timestamp,elapsed_seconds,ir,bpm,avg_bpm,mic,gsr,note,raw
2026-07-23T20:16:33.917,19.351,120934,10.66,44,880,3932,,"IR=120934, BPM=10.66, Avg BPM=44, MIC=880, GSR=3932"
2026-07-23T20:16:33.936,19.371,120949,10.66,44,889,3959,,"IR=120949, BPM=10.66, Avg BPM=44, MIC=889, GSR=3959"
2026-07-23T20:16:33.956,19.390,120955,10.66,44,910,3945,,"IR=120955, BPM=10.66, Avg BPM=44, MIC=910, GSR=3945"
2026-07-23T20:16:33.974,19.408,120963,10.66,44,895,3932,,"IR=120963, BPM=10.66, Avg BPM=44, MIC=895, GSR=3932"
2026-07-23T20:16:33.993,19.427,120969,10.66,44,907,3965,,"IR=120969, BPM=10.66, Avg BPM=44, MIC=907, GSR=3965"
2026-07-23T20:16:34.012,19.446,120970,10.66,44,893,3960,,"IR=120970, BPM=10.66, Avg BPM=44, MIC=893, GSR=3960"
2026-07-23T20:16:34.031,19.466,120976,10.66,44,893,3945,,"IR=120976, BPM=10.66, Avg BPM=44, MIC=893, GSR=3945"
2026-07-23T20:16:34.051,19.485,120980,10.66,44,902,3966,,"IR=120980, BPM=10.66, Avg BPM=44, MIC=902, GSR=3966"
2026-07-23T20:16:34.070,19.504,120991,62.7,42,891,3946,,"IR=120991, BPM=62.70, Avg BPM=42, MIC=891, GSR=3946"
2026-07-23T20:16:34.089,19.523,120993,62.7,42,896,3926,,"IR=120993, BPM=62.70, Avg BPM=42, MIC=896, GSR=3926"
2026-07-23T20:16:34.108,19.542,120982,62.7,42,887,3948,,"IR=120982, BPM=62.70, Avg BPM=42, MIC=887, GSR=3948"
2026-07-23T20:16:34.127,19.562,120944,62.7,42,894,3946,,"IR=120944, BPM=62.70, Avg BPM=42, MIC=894, GSR=3946"
2026-07-23T20:16:34.146,19.580,120887,62.7,42,895,3961,,"IR=120887, BPM=62.70, Avg BPM=42, MIC=895, GSR=3961"
2026-07-23T20:16:34.166,19.600,120804,62.7,42,907,3947,,"IR=120804, BPM=62.70, Avg BPM=42, MIC=907, GSR=3947"
2026-07-23T20:16:34.185,19.619,120738,62.7,42,920,3947,,"IR=120738, BPM=62.70, Avg BPM=42, MIC=920, GSR=3947"
2026-07-23T20:16:34.205,19.639,120713,62.7,42,903,3961,,"IR=120713, BPM=62.70, Avg BPM=42, MIC=903, GSR=3961"
2026-07-23T20:16:34.223,19.657,120722,62.7,42,874,3943,,"IR=120722, BPM=62.70, Avg BPM=42, MIC=874, GSR=3943"
2026-07-23T20:16:34.242,19.676,120727,62.7,42,886,3949,,"IR=120727, BPM=62.70, Avg BPM=42, MIC=886, GSR=3949"
2026-07-23T20:16:34.261,19.696,120705,62.7,42,893,3951,,"IR=120705, BPM=62.70, Avg BPM=42, MIC=893, GSR=3951"
2026-07-23T20:16:34.280,19.714,120662,62.7,42,887,3960,,"IR=120662, BPM=62.70, Avg BPM=42, MIC=887, GSR=3960"
2026-07-23T20:16:34.300,19.735,120634,62.7,42,909,3951,,"IR=120634, BPM=62.70, Avg BPM=42, MIC=909, GSR=3951"
2026-07-23T20:16:34.319,19.753,120638,62.7,42,893,3948,,"IR=120638, BPM=62.70, Avg BPM=42, MIC=893, GSR=3948"
2026-07-23T20:16:34.338,19.773,120617,62.7,42,912,3943,,"IR=120617, BPM=62.70, Avg BPM=42, MIC=912, GSR=3943"
2026-07-23T20:16:34.358,19.792,120589,62.7,42,928,3965,,"IR=120589, BPM=62.70, Avg BPM=42, MIC=928, GSR=3965"
2026-07-23T20:16:34.377,19.812,120541,62.7,42,912,3946,,"IR=120541, BPM=62.70, Avg BPM=42, MIC=912, GSR=3946"
2026-07-23T20:16:34.395,19.829,120524,62.7,42,907,3950,,"IR=120524, BPM=62.70, Avg BPM=42, MIC=907, GSR=3950"
2026-07-23T20:16:34.414,19.848,120507,62.7,42,936,3947,,"IR=120507, BPM=62.70, Avg BPM=42, MIC=936, GSR=3947"
2026-07-23T20:16:34.434,19.869,120506,62.7,42,926,3959,,"IR=120506, BPM=62.70, Avg BPM=42, MIC=926, GSR=3959"
2026-07-23T20:16:34.454,19.888,120521,62.7,42,935,3957,,"IR=120521, BPM=62.70, Avg BPM=42, MIC=935, GSR=3957"
2026-07-23T20:16:34.472,19.906,120531,62.7,42,927,3961,,"IR=120531, BPM=62.70, Avg BPM=42, MIC=927, GSR=3961"
2026-07-23T20:16:34.491,19.925,120544,62.7,42,938,3945,,"IR=120544, BPM=62.70, Avg BPM=42, MIC=938, GSR=3945"
2026-07-23T20:16:34.511,19.946,120563,62.7,42,925,3931,,"IR=120563, BPM=62.70, Avg BPM=42, MIC=925, GSR=3931"
2026-07-23T20:16:34.529,19.963,120590,62.7,42,944,3929,,"IR=120590, BPM=62.70, Avg BPM=42, MIC=944, GSR=3929"
2026-07-23T20:16:34.548,19.982,120613,62.7,42,910,3945,,"IR=120613, BPM=62.70, Avg BPM=42, MIC=910, GSR=3945"
2026-07-23T20:16:34.568,20.003,120623,62.7,42,926,3934,,"IR=120623, BPM=62.70, Avg BPM=42, MIC=926, GSR=3934"
2026-07-23T20:16:34.587,20.022,120628,62.7,42,938,3930,,"IR=120628, BPM=62.70, Avg BPM=42, MIC=938, GSR=3930"
2026-07-23T20:16:34.607,20.041,120634,62.7,42,922,3959,,"IR=120634, BPM=62.70, Avg BPM=42, MIC=922, GSR=3959"
2026-07-23T20:16:34.625,20.060,120669,62.7,42,925,3934,,"IR=120669, BPM=62.70, Avg BPM=42, MIC=925, GSR=3934"
2026-07-23T20:16:34.646,20.081,120701,62.7,42,942,3945,,"IR=120701, BPM=62.70, Avg BPM=42, MIC=942, GSR=3945"
2026-07-23T20:16:34.663,20.097,120716,62.7,42,943,3961,,"IR=120716, BPM=62.70, Avg BPM=42, MIC=943, GSR=3961"
2026-07-23T20:16:34.682,20.116,120718,62.7,42,983,3945,,"IR=120718, BPM=62.70, Avg BPM=42, MIC=983, GSR=3945"
2026-07-23T20:16:34.702,20.136,120695,62.7,42,954,3961,,"IR=120695, BPM=62.70, Avg BPM=42, MIC=954, GSR=3961"
2026-07-23T20:16:34.721,20.156,120674,62.7,42,966,3944,,"IR=120674, BPM=62.70, Avg BPM=42, MIC=966, GSR=3944"
2026-07-23T20:16:34.739,20.174,120677,62.7,42,957,3947,,"IR=120677, BPM=62.70, Avg BPM=42, MIC=957, GSR=3947"
2026-07-23T20:16:34.758,20.193,120678,62.7,42,983,3960,,"IR=120678, BPM=62.70, Avg BPM=42, MIC=983, GSR=3960"
2026-07-23T20:16:34.778,20.212,120672,62.7,42,973,3943,,"IR=120672, BPM=62.70, Avg BPM=42, MIC=973, GSR=3943"
2026-07-23T20:16:34.797,20.231,120657,62.7,42,1015,3978,,"IR=120657, BPM=62.70, Avg BPM=42, MIC=1015, GSR=3978"
2026-07-23T20:16:34.816,20.250,120616,62.7,42,974,3948,,"IR=120616, BPM=62.70, Avg BPM=42, MIC=974, GSR=3948"
2026-07-23T20:16:34.836,20.270,120574,62.7,42,972,3946,,"IR=120574, BPM=62.70, Avg BPM=42, MIC=972, GSR=3946"
2026-07-23T20:16:34.855,20.289,120540,62.7,42,971,3959,,"IR=120540, BPM=62.70, Avg BPM=42, MIC=971, GSR=3959"
2026-07-23T20:16:34.874,20.308,120515,62.7,42,974,3950,,"IR=120515, BPM=62.70, Avg BPM=42, MIC=974, GSR=3950"
2026-07-23T20:16:34.892,20.327,120508,62.7,42,958,3948,,"IR=120508, BPM=62.70, Avg BPM=42, MIC=958, GSR=3948"
2026-07-23T20:16:34.912,20.346,120479,62.7,42,985,3945,,"IR=120479, BPM=62.70, Avg BPM=42, MIC=985, GSR=3945"
2026-07-23T20:16:34.931,20.365,120445,62.7,42,971,3959,,"IR=120445, BPM=62.70, Avg BPM=42, MIC=971, GSR=3959"
2026-07-23T20:16:34.949,20.384,120402,62.7,42,972,3951,,"IR=120402, BPM=62.70, Avg BPM=42, MIC=972, GSR=3951"
2026-07-23T20:16:34.969,20.403,120388,62.7,42,968,3950,,"IR=120388, BPM=62.70, Avg BPM=42, MIC=968, GSR=3950"
2026-07-23T20:16:34.989,20.423,120387,62.7,42,984,3945,,"IR=120387, BPM=62.70, Avg BPM=42, MIC=984, GSR=3945"
2026-07-23T20:16:35.008,20.442,120393,62.7,42,971,3946,,"IR=120393, BPM=62.70, Avg BPM=42, MIC=971, GSR=3946"
2026-07-23T20:16:35.027,20.461,120405,62.7,42,974,3934,,"IR=120405, BPM=62.70, Avg BPM=42, MIC=974, GSR=3934"
2026-07-23T20:16:35.046,20.480,120397,62.7,42,972,3934,,"IR=120397, BPM=62.70, Avg BPM=42, MIC=972, GSR=3934"
2026-07-23T20:16:35.064,20.499,120394,62.7,42,970,3948,,"IR=120394, BPM=62.70, Avg BPM=42, MIC=970, GSR=3948"
2026-07-23T20:16:35.083,20.518,120402,62.7,42,983,3946,,"IR=120402, BPM=62.70, Avg BPM=42, MIC=983, GSR=3946"
2026-07-23T20:16:35.103,20.537,120411,62.7,42,1001,3934,,"IR=120411, BPM=62.70, Avg BPM=42, MIC=1001, GSR=3934"
2026-07-23T20:16:35.123,20.557,120423,62.7,42,1002,3934,,"IR=120423, BPM=62.70, Avg BPM=42, MIC=1002, GSR=3934"
2026-07-23T20:16:35.142,20.576,120442,62.7,42,1007,3932,,"IR=120442, BPM=62.70, Avg BPM=42, MIC=1007, GSR=3932"
2026-07-23T20:16:35.161,20.596,120458,62.7,42,986,3931,,"IR=120458, BPM=62.70, Avg BPM=42, MIC=986, GSR=3931"
2026-07-23T20:16:35.180,20.614,120469,62.7,42,991,3962,,"IR=120469, BPM=62.70, Avg BPM=42, MIC=991, GSR=3962"
2026-07-23T20:16:35.199,20.633,120470,62.7,42,988,3947,,"IR=120470, BPM=62.70, Avg BPM=42, MIC=988, GSR=3947"
2026-07-23T20:16:35.218,20.653,120460,62.7,42,1015,3947,,"IR=120460, BPM=62.70, Avg BPM=42, MIC=1015, GSR=3947"
2026-07-23T20:16:35.237,20.672,120463,62.7,42,990,3952,,"IR=120463, BPM=62.70, Avg BPM=42, MIC=990, GSR=3952"
2026-07-23T20:16:35.257,20.691,120478,62.7,42,999,3960,,"IR=120478, BPM=62.70, Avg BPM=42, MIC=999, GSR=3960"
2026-07-23T20:16:35.276,20.710,120475,62.7,42,991,3961,,"IR=120475, BPM=62.70, Avg BPM=42, MIC=991, GSR=3961"
2026-07-23T20:16:35.295,20.730,120491,62.7,42,992,3942,,"IR=120491, BPM=62.70, Avg BPM=42, MIC=992, GSR=3942"
2026-07-23T20:16:35.314,20.748,120483,62.7,42,999,3949,,"IR=120483, BPM=62.70, Avg BPM=42, MIC=999, GSR=3949"
2026-07-23T20:16:35.333,20.767,120483,62.7,42,1000,3963,,"IR=120483, BPM=62.70, Avg BPM=42, MIC=1000, GSR=3963"
2026-07-23T20:16:35.352,20.787,120500,62.7,42,1003,3945,,"IR=120500, BPM=62.70, Avg BPM=42, MIC=1003, GSR=3945"
2026-07-23T20:16:35.371,20.805,120511,62.7,42,1002,3948,,"IR=120511, BPM=62.70, Avg BPM=42, MIC=1002, GSR=3948"
2026-07-23T20:16:35.390,20.825,120529,62.7,42,1002,3965,,"IR=120529, BPM=62.70, Avg BPM=42, MIC=1002, GSR=3965"
2026-07-23T20:16:35.410,20.844,120533,62.7,42,1005,3959,,"IR=120533, BPM=62.70, Avg BPM=42, MIC=1005, GSR=3959"
2026-07-23T20:16:35.429,20.863,120548,62.7,42,1015,3946,,"IR=120548, BPM=62.70, Avg BPM=42, MIC=1015, GSR=3946"
2026-07-23T20:16:35.448,20.882,120553,62.7,42,1006,3944,,"IR=120553, BPM=62.70, Avg BPM=42, MIC=1006, GSR=3944"
2026-07-23T20:16:35.466,20.901,120561,62.7,42,1017,3961,,"IR=120561, BPM=62.70, Avg BPM=42, MIC=1017, GSR=3961"
2026-07-23T20:16:35.486,20.920,120564,62.7,42,1001,3960,,"IR=120564, BPM=62.70, Avg BPM=42, MIC=1001, GSR=3960"
2026-07-23T20:16:35.505,20.939,120561,62.7,42,986,3929,,"IR=120561, BPM=62.70, Avg BPM=42, MIC=986, GSR=3929"
2026-07-23T20:16:35.525,20.959,120558,62.7,42,1002,3936,,"IR=120558, BPM=62.70, Avg BPM=42, MIC=1002, GSR=3936"
2026-07-23T20:16:35.543,20.978,120563,40.71,43,1016,3950,,"IR=120563, BPM=40.71, Avg BPM=43, MIC=1016, GSR=3950"
2026-07-23T20:16:35.563,20.997,120553,40.71,43,1005,3944,,"IR=120553, BPM=40.71, Avg BPM=43, MIC=1005, GSR=3944"
2026-07-23T20:16:35.581,21.016,120535,40.71,43,1017,3947,,"IR=120535, BPM=40.71, Avg BPM=43, MIC=1017, GSR=3947"
2026-07-23T20:16:35.600,21.035,120520,40.71,43,1006,3948,,"IR=120520, BPM=40.71, Avg BPM=43, MIC=1006, GSR=3948"
2026-07-23T20:16:35.620,21.054,120520,40.71,43,1000,3960,,"IR=120520, BPM=40.71, Avg BPM=43, MIC=1000, GSR=3960"
2026-07-23T20:16:35.639,21.073,120512,40.71,43,1000,3931,,"IR=120512, BPM=40.71, Avg BPM=43, MIC=1000, GSR=3931"
2026-07-23T20:16:35.659,21.094,120503,40.71,43,999,3959,,"IR=120503, BPM=40.71, Avg BPM=43, MIC=999, GSR=3959"
2026-07-23T20:16:35.678,21.112,120497,40.71,43,1002,3949,,"IR=120497, BPM=40.71, Avg BPM=43, MIC=1002, GSR=3949"
2026-07-23T20:16:35.696,21.131,120494,40.71,43,970,3946,,"IR=120494, BPM=40.71, Avg BPM=43, MIC=970, GSR=3946"
2026-07-23T20:16:35.715,21.150,120490,40.71,43,1005,3943,,"IR=120490, BPM=40.71, Avg BPM=43, MIC=1005, GSR=3943"
2026-07-23T20:16:35.734,21.169,120499,40.71,43,1015,3945,,"IR=120499, BPM=40.71, Avg BPM=43, MIC=1015, GSR=3945"
2026-07-23T20:16:35.754,21.189,120497,40.71,43,1008,3943,,"IR=120497, BPM=40.71, Avg BPM=43, MIC=1008, GSR=3943"
2026-07-23T20:16:35.773,21.207,120501,40.71,43,1018,3920,,"IR=120501, BPM=40.71, Avg BPM=43, MIC=1018, GSR=3920"
2026-07-23T20:16:35.793,21.227,120463,40.71,43,1019,3944,,"IR=120463, BPM=40.71, Avg BPM=43, MIC=1019, GSR=3944"
2026-07-23T20:16:35.812,21.246,120457,40.71,43,989,3946,,"IR=120457, BPM=40.71, Avg BPM=43, MIC=989, GSR=3946"
2026-07-23T20:16:35.831,21.265,120442,40.71,43,1022,3928,,"IR=120442, BPM=40.71, Avg BPM=43, MIC=1022, GSR=3928"
2026-07-23T20:16:35.850,21.284,120439,40.71,43,1040,3935,,"IR=120439, BPM=40.71, Avg BPM=43, MIC=1040, GSR=3935"
2026-07-23T20:16:35.869,21.303,120412,40.71,43,1065,3947,,"IR=120412, BPM=40.71, Avg BPM=43, MIC=1065, GSR=3947"
2026-07-23T20:16:35.888,21.322,120389,40.71,43,1063,3869,,"IR=120389, BPM=40.71, Avg BPM=43, MIC=1063, GSR=3869"
2026-07-23T20:16:35.906,21.341,120368,40.71,43,1053,3948,,"IR=120368, BPM=40.71, Avg BPM=43, MIC=1053, GSR=3948"
2026-07-23T20:16:35.927,21.361,120343,40.71,43,1097,3948,,"IR=120343, BPM=40.71, Avg BPM=43, MIC=1097, GSR=3948"
2026-07-23T20:16:35.945,21.380,120311,40.71,43,1054,3943,,"IR=120311, BPM=40.71, Avg BPM=43, MIC=1054, GSR=3943"
2026-07-23T20:16:35.964,21.399,120300,40.71,43,1048,3975,,"IR=120300, BPM=40.71, Avg BPM=43, MIC=1048, GSR=3975"
2026-07-23T20:16:35.983,21.418,120287,40.71,43,1050,3949,,"IR=120287, BPM=40.71, Avg BPM=43, MIC=1050, GSR=3949"
2026-07-23T20:16:36.003,21.437,120270,40.71,43,1053,3884,,"IR=120270, BPM=40.71, Avg BPM=43, MIC=1053, GSR=3884"
2026-07-23T20:16:36.022,21.457,120256,40.71,43,1049,3934,,"IR=120256, BPM=40.71, Avg BPM=43, MIC=1049, GSR=3934"
2026-07-23T20:16:36.041,21.475,120244,40.71,43,1079,3949,,"IR=120244, BPM=40.71, Avg BPM=43, MIC=1079, GSR=3949"
2026-07-23T20:16:36.061,21.495,120234,40.71,43,1063,3961,,"IR=120234, BPM=40.71, Avg BPM=43, MIC=1063, GSR=3961"
2026-07-23T20:16:36.080,21.514,120221,40.71,43,1055,3948,,"IR=120221, BPM=40.71, Avg BPM=43, MIC=1055, GSR=3948"
2026-07-23T20:16:36.099,21.533,120205,40.71,43,1055,3961,,"IR=120205, BPM=40.71, Avg BPM=43, MIC=1055, GSR=3961"
2026-07-23T20:16:36.118,21.552,120218,40.71,43,1064,3961,,"IR=120218, BPM=40.71, Avg BPM=43, MIC=1064, GSR=3961"
2026-07-23T20:16:36.137,21.571,120233,40.71,43,1063,3946,,"IR=120233, BPM=40.71, Avg BPM=43, MIC=1063, GSR=3946"
2026-07-23T20:16:36.157,21.591,120225,40.71,43,1088,3934,,"IR=120225, BPM=40.71, Avg BPM=43, MIC=1088, GSR=3934"
2026-07-23T20:16:36.176,21.610,120207,40.71,43,1069,3961,,"IR=120207, BPM=40.71, Avg BPM=43, MIC=1069, GSR=3961"
2026-07-23T20:16:36.195,21.629,120200,40.71,43,1071,3929,,"IR=120200, BPM=40.71, Avg BPM=43, MIC=1071, GSR=3929"
2026-07-23T20:16:36.214,21.648,120199,40.71,43,1070,3963,,"IR=120199, BPM=40.71, Avg BPM=43, MIC=1070, GSR=3963"
2026-07-23T20:16:36.232,21.667,120216,40.71,43,1079,3996,,"IR=120216, BPM=40.71, Avg BPM=43, MIC=1079, GSR=3996"
2026-07-23T20:16:36.252,21.686,120229,40.71,43,1095,3945,,"IR=120229, BPM=40.71, Avg BPM=43, MIC=1095, GSR=3945"
2026-07-23T20:16:36.271,21.705,120232,40.71,43,1095,3961,,"IR=120232, BPM=40.71, Avg BPM=43, MIC=1095, GSR=3961"
2026-07-23T20:16:36.290,21.724,120217,40.71,43,1071,3960,,"IR=120217, BPM=40.71, Avg BPM=43, MIC=1071, GSR=3960"
2026-07-23T20:16:36.309,21.743,120221,40.71,43,1080,3947,,"IR=120221, BPM=40.71, Avg BPM=43, MIC=1080, GSR=3947"
2026-07-23T20:16:36.330,21.764,120217,40.71,43,1079,3950,,"IR=120217, BPM=40.71, Avg BPM=43, MIC=1079, GSR=3950"
2026-07-23T20:16:36.348,21.782,120242,40.71,43,1080,3993,,"IR=120242, BPM=40.71, Avg BPM=43, MIC=1080, GSR=3993"
2026-07-23T20:16:36.367,21.801,120269,40.71,43,1101,3945,,"IR=120269, BPM=40.71, Avg BPM=43, MIC=1101, GSR=3945"
2026-07-23T20:16:36.386,21.820,120288,40.71,43,1100,3952,,"IR=120288, BPM=40.71, Avg BPM=43, MIC=1100, GSR=3952"
2026-07-23T20:16:36.405,21.840,120314,40.71,43,1114,3928,,"IR=120314, BPM=40.71, Avg BPM=43, MIC=1114, GSR=3928"
2026-07-23T20:16:36.424,21.859,120318,40.71,43,1082,3948,,"IR=120318, BPM=40.71, Avg BPM=43, MIC=1082, GSR=3948"
2026-07-23T20:16:36.442,21.877,120329,40.71,43,1082,3930,,"IR=120329, BPM=40.71, Avg BPM=43, MIC=1082, GSR=3930"
2026-07-23T20:16:36.462,21.897,120330,40.71,43,1082,3943,,"IR=120330, BPM=40.71, Avg BPM=43, MIC=1082, GSR=3943"
2026-07-23T20:16:36.482,21.916,120342,40.71,43,1095,3946,,"IR=120342, BPM=40.71, Avg BPM=43, MIC=1095, GSR=3946"
2026-07-23T20:16:36.501,21.935,120354,40.71,43,1113,3965,,"IR=120354, BPM=40.71, Avg BPM=43, MIC=1113, GSR=3965"
2026-07-23T20:16:36.520,21.954,120381,40.71,43,1094,3943,,"IR=120381, BPM=40.71, Avg BPM=43, MIC=1094, GSR=3943"
2026-07-23T20:16:36.539,21.974,120384,40.71,43,1092,3929,,"IR=120384, BPM=40.71, Avg BPM=43, MIC=1092, GSR=3929"
2026-07-23T20:16:36.558,21.992,120389,40.71,43,1097,3942,,"IR=120389, BPM=40.71, Avg BPM=43, MIC=1097, GSR=3942"
2026-07-23T20:16:36.577,22.011,120395,40.71,43,1097,3950,,"IR=120395, BPM=40.71, Avg BPM=43, MIC=1097, GSR=3950"
2026-07-23T20:16:36.596,22.030,120388,40.71,43,1085,3946,,"IR=120388, BPM=40.71, Avg BPM=43, MIC=1085, GSR=3946"
2026-07-23T20:16:36.616,22.050,120386,55.97,51,1100,3951,,"IR=120386, BPM=55.97, Avg BPM=51, MIC=1100, GSR=3951"
2026-07-23T20:16:36.635,22.070,120401,55.97,51,1097,3961,,"IR=120401, BPM=55.97, Avg BPM=51, MIC=1097, GSR=3961"
2026-07-23T20:16:36.654,22.089,120424,55.97,51,1098,3914,,"IR=120424, BPM=55.97, Avg BPM=51, MIC=1098, GSR=3914"
2026-07-23T20:16:36.673,22.107,120431,55.97,51,1100,3935,,"IR=120431, BPM=55.97, Avg BPM=51, MIC=1100, GSR=3935"
2026-07-23T20:16:36.692,22.126,120423,55.97,51,1099,3947,,"IR=120423, BPM=55.97, Avg BPM=51, MIC=1099, GSR=3947"
2026-07-23T20:16:36.710,22.145,120414,55.97,51,1114,3951,,"IR=120414, BPM=55.97, Avg BPM=51, MIC=1114, GSR=3951"
2026-07-23T20:16:36.730,22.164,120400,55.97,51,1126,3950,,"IR=120400, BPM=55.97, Avg BPM=51, MIC=1126, GSR=3950"
2026-07-23T20:16:36.750,22.184,120381,55.97,51,1102,3935,,"IR=120381, BPM=55.97, Avg BPM=51, MIC=1102, GSR=3935"
2026-07-23T20:16:36.768,22.203,120385,55.97,51,1101,3918,,"IR=120385, BPM=55.97, Avg BPM=51, MIC=1101, GSR=3918"
2026-07-23T20:16:36.788,22.222,120396,55.97,51,1100,3950,,"IR=120396, BPM=55.97, Avg BPM=51, MIC=1100, GSR=3950"
2026-07-23T20:16:36.807,22.241,120402,55.97,51,1098,3959,,"IR=120402, BPM=55.97, Avg BPM=51, MIC=1098, GSR=3959"
2026-07-23T20:16:36.826,22.260,120396,55.97,51,1085,3948,,"IR=120396, BPM=55.97, Avg BPM=51, MIC=1085, GSR=3948"
2026-07-23T20:16:36.847,22.281,120368,55.97,51,1136,3949,,"IR=120368, BPM=55.97, Avg BPM=51, MIC=1136, GSR=3949"
2026-07-23T20:16:36.864,22.298,120348,55.97,51,1101,3942,,"IR=120348, BPM=55.97, Avg BPM=51, MIC=1101, GSR=3942"
2026-07-23T20:16:36.884,22.318,120339,55.97,51,1102,3949,,"IR=120339, BPM=55.97, Avg BPM=51, MIC=1102, GSR=3949"
2026-07-23T20:16:36.903,22.337,120348,55.97,51,1113,3945,,"IR=120348, BPM=55.97, Avg BPM=51, MIC=1113, GSR=3945"
2026-07-23T20:16:36.922,22.356,120352,55.97,51,1104,3933,,"IR=120352, BPM=55.97, Avg BPM=51, MIC=1104, GSR=3933"
2026-07-23T20:16:36.943,22.378,120346,55.97,51,1127,3962,,"IR=120346, BPM=55.97, Avg BPM=51, MIC=1127, GSR=3962"
2026-07-23T20:16:36.959,22.394,120330,55.97,51,1146,3962,,"IR=120330, BPM=55.97, Avg BPM=51, MIC=1146, GSR=3962"
2026-07-23T20:16:36.979,22.413,120309,55.97,51,1115,3959,,"IR=120309, BPM=55.97, Avg BPM=51, MIC=1115, GSR=3959"
2026-07-23T20:16:36.998,22.432,120273,55.97,51,1112,3901,,"IR=120273, BPM=55.97, Avg BPM=51, MIC=1112, GSR=3901"
2026-07-23T20:16:37.017,22.452,120242,55.97,51,1114,3946,,"IR=120242, BPM=55.97, Avg BPM=51, MIC=1114, GSR=3946"
2026-07-23T20:16:37.036,22.471,120233,55.97,51,1112,3946,,"IR=120233, BPM=55.97, Avg BPM=51, MIC=1112, GSR=3946"
2026-07-23T20:16:37.055,22.490,120216,55.97,51,1120,3944,,"IR=120216, BPM=55.97, Avg BPM=51, MIC=1120, GSR=3944"
2026-07-23T20:16:37.074,22.509,120213,55.97,51,1116,3945,,"IR=120213, BPM=55.97, Avg BPM=51, MIC=1116, GSR=3945"
2026-07-23T20:16:37.094,22.528,120211,55.97,51,1117,3950,,"IR=120211, BPM=55.97, Avg BPM=51, MIC=1117, GSR=3950"
2026-07-23T20:16:37.113,22.547,120209,55.97,51,1115,3949,,"IR=120209, BPM=55.97, Avg BPM=51, MIC=1115, GSR=3949"
2026-07-23T20:16:37.131,22.566,120192,55.97,51,1116,3950,,"IR=120192, BPM=55.97, Avg BPM=51, MIC=1116, GSR=3950"
2026-07-23T20:16:37.152,22.586,120187,55.97,51,1116,3967,,"IR=120187, BPM=55.97, Avg BPM=51, MIC=1116, GSR=3967"
2026-07-23T20:16:37.171,22.605,120180,55.97,51,1115,3950,,"IR=120180, BPM=55.97, Avg BPM=51, MIC=1115, GSR=3950"
2026-07-23T20:16:37.190,22.624,120177,55.97,51,1129,3946,,"IR=120177, BPM=55.97, Avg BPM=51, MIC=1129, GSR=3946"
2026-07-23T20:16:37.209,22.643,120179,55.97,51,1118,3950,,"IR=120179, BPM=55.97, Avg BPM=51, MIC=1118, GSR=3950"
2026-07-23T20:16:37.227,22.662,120169,55.97,51,1114,3959,,"IR=120169, BPM=55.97, Avg BPM=51, MIC=1114, GSR=3959"
2026-07-23T20:16:37.246,22.681,120172,55.97,51,1128,3943,,"IR=120172, BPM=55.97, Avg BPM=51, MIC=1128, GSR=3943"
2026-07-23T20:16:37.266,22.700,120163,55.97,51,1118,3943,,"IR=120163, BPM=55.97, Avg BPM=51, MIC=1118, GSR=3943"
2026-07-23T20:16:37.286,22.720,120155,55.97,51,1114,3960,,"IR=120155, BPM=55.97, Avg BPM=51, MIC=1114, GSR=3960"
2026-07-23T20:16:37.304,22.739,120160,55.97,51,1127,3958,,"IR=120160, BPM=55.97, Avg BPM=51, MIC=1127, GSR=3958"
2026-07-23T20:16:37.325,22.759,120164,55.97,51,1128,3964,,"IR=120164, BPM=55.97, Avg BPM=51, MIC=1128, GSR=3964"
2026-07-23T20:16:37.343,22.778,120169,55.97,51,1104,3931,,"IR=120169, BPM=55.97, Avg BPM=51, MIC=1104, GSR=3931"
2026-07-23T20:16:37.362,22.796,120176,55.97,51,1119,3945,,"IR=120176, BPM=55.97, Avg BPM=51, MIC=1119, GSR=3945"
2026-07-23T20:16:37.381,22.815,120155,55.97,51,1129,3945,,"IR=120155, BPM=55.97, Avg BPM=51, MIC=1129, GSR=3945"
2026-07-23T20:16:37.399,22.834,120152,55.97,51,1130,3946,,"IR=120152, BPM=55.97, Avg BPM=51, MIC=1130, GSR=3946"
2026-07-23T20:16:37.421,22.855,120146,55.97,51,1167,3944,,"IR=120146, BPM=55.97, Avg BPM=51, MIC=1167, GSR=3944"
2026-07-23T20:16:37.439,22.873,120143,55.97,51,1127,3960,,"IR=120143, BPM=55.97, Avg BPM=51, MIC=1127, GSR=3960"
2026-07-23T20:16:37.459,22.893,120153,55.97,51,1128,3934,,"IR=120153, BPM=55.97, Avg BPM=51, MIC=1128, GSR=3934"
2026-07-23T20:16:37.478,22.912,120162,55.97,51,1127,3944,,"IR=120162, BPM=55.97, Avg BPM=51, MIC=1127, GSR=3944"
2026-07-23T20:16:37.496,22.930,120165,55.97,51,1130,3945,,"IR=120165, BPM=55.97, Avg BPM=51, MIC=1130, GSR=3945"
2026-07-23T20:16:37.515,22.949,120161,55.97,51,1132,3945,,"IR=120161, BPM=55.97, Avg BPM=51, MIC=1132, GSR=3945"
2026-07-23T20:16:37.533,22.968,120160,55.97,51,1133,3950,,"IR=120160, BPM=55.97, Avg BPM=51, MIC=1133, GSR=3950"
