timestamp,elapsed_seconds,ir,bpm,avg_bpm,mic,note,raw
2026-07-05T15:58:12.613,2.032,724,0.0,0,255,No finger?,"IR=724, BPM=0.00, Avg BPM=0, MIC=255 No finger?"
2026-07-05T15:58:12.633,2.051,772,0.0,0,235,No finger?,"IR=772, BPM=0.00, Avg BPM=0, MIC=235 No finger?"
2026-07-05T15:58:12.650,2.069,792,0.0,0,206,No finger?,"IR=792, BPM=0.00, Avg BPM=0, MIC=206 No finger?"
2026-07-05T15:58:12.669,2.088,782,0.0,0,216,No finger?,"IR=782, BPM=0.00, Avg BPM=0, MIC=216 No finger?"
2026-07-05T15:58:12.689,2.108,756,0.0,0,247,No finger?,"IR=756, BPM=0.00, Avg BPM=0, MIC=247 No finger?"
2026-07-05T15:58:12.709,2.128,763,0.0,0,248,No finger?,"IR=763, BPM=0.00, Avg BPM=0, MIC=248 No finger?"
2026-07-05T15:58:12.727,2.146,818,0.0,0,232,No finger?,"IR=818, BPM=0.00, Avg BPM=0, MIC=232 No finger?"
2026-07-05T15:58:12.746,2.165,673,0.0,0,221,No finger?,"IR=673, BPM=0.00, Avg BPM=0, MIC=221 No finger?"
2026-07-05T15:58:12.765,2.184,823,0.0,0,205,No finger?,"IR=823, BPM=0.00, Avg BPM=0, MIC=205 No finger?"
2026-07-05T15:58:12.784,2.203,753,0.0,0,230,No finger?,"IR=753, BPM=0.00, Avg BPM=0, MIC=230 No finger?"
2026-07-05T15:58:12.803,2.222,706,0.0,0,248,No finger?,"IR=706, BPM=0.00, Avg BPM=0, MIC=248 No finger?"
2026-07-05T15:58:12.823,2.242,743,0.0,0,216,No finger?,"IR=743, BPM=0.00, Avg BPM=0, MIC=216 No finger?"
2026-07-05T15:58:12.842,2.261,751,0.0,0,251,No finger?,"IR=751, BPM=0.00, Avg BPM=0, MIC=251 No finger?"
2026-07-05T15:58:12.861,2.280,787,0.0,0,250,No finger?,"IR=787, BPM=0.00, Avg BPM=0, MIC=250 No finger?"
2026-07-05T15:58:12.880,2.299,753,0.0,0,254,No finger?,"IR=753, BPM=0.00, Avg BPM=0, MIC=254 No finger?"
2026-07-05T15:58:12.899,2.318,785,0.0,0,238,No finger?,"IR=785, BPM=0.00, Avg BPM=0, MIC=238 No finger?"
2026-07-05T15:58:12.918,2.337,817,0.0,0,248,No finger?,"IR=817, BPM=0.00, Avg BPM=0, MIC=248 No finger?"
2026-07-05T15:58:12.938,2.357,682,0.0,0,235,No finger?,"IR=682, BPM=0.00, Avg BPM=0, MIC=235 No finger?"
2026-07-05T15:58:12.957,2.376,823,0.0,0,233,No finger?,"IR=823, BPM=0.00, Avg BPM=0, MIC=233 No finger?"
2026-07-05T15:58:12.976,2.395,763,0.0,0,237,No finger?,"IR=763, BPM=0.00, Avg BPM=0, MIC=237 No finger?"
2026-07-05T15:58:12.996,2.414,703,0.0,0,219,No finger?,"IR=703, BPM=0.00, Avg BPM=0, MIC=219 No finger?"
2026-07-05T15:58:13.014,2.433,753,0.0,0,240,No finger?,"IR=753, BPM=0.00, Avg BPM=0, MIC=240 No finger?"
2026-07-05T15:58:13.033,2.452,728,0.0,0,255,No finger?,"IR=728, BPM=0.00, Avg BPM=0, MIC=255 No finger?"
2026-07-05T15:58:13.052,2.471,794,0.0,0,248,No finger?,"IR=794, BPM=0.00, Avg BPM=0, MIC=248 No finger?"
2026-07-05T15:58:13.072,2.491,691,0.0,0,251,No finger?,"IR=691, BPM=0.00, Avg BPM=0, MIC=251 No finger?"
2026-07-05T15:58:13.092,2.510,779,0.0,0,234,No finger?,"IR=779, BPM=0.00, Avg BPM=0, MIC=234 No finger?"
2026-07-05T15:58:13.110,2.529,815,0.0,0,205,No finger?,"IR=815, BPM=0.00, Avg BPM=0, MIC=205 No finger?"
2026-07-05T15:58:13.129,2.548,725,0.0,0,217,No finger?,"IR=725, BPM=0.00, Avg BPM=0, MIC=217 No finger?"
2026-07-05T15:58:13.148,2.567,851,0.0,0,201,No finger?,"IR=851, BPM=0.00, Avg BPM=0, MIC=201 No finger?"
2026-07-05T15:58:13.167,2.586,821,0.0,0,220,No finger?,"IR=821, BPM=0.00, Avg BPM=0, MIC=220 No finger?"
2026-07-05T15:58:13.186,2.605,723,0.0,0,219,No finger?,"IR=723, BPM=0.00, Avg BPM=0, MIC=219 No finger?"
2026-07-05T15:58:13.206,2.625,767,0.0,0,157,No finger?,"IR=767, BPM=0.00, Avg BPM=0, MIC=157 No finger?"
2026-07-05T15:58:13.225,2.644,734,0.0,0,188,No finger?,"IR=734, BPM=0.00, Avg BPM=0, MIC=188 No finger?"
2026-07-05T15:58:13.244,2.663,827,0.0,0,232,No finger?,"IR=827, BPM=0.00, Avg BPM=0, MIC=232 No finger?"
2026-07-05T15:58:13.263,2.682,710,0.0,0,203,No finger?,"IR=710, BPM=0.00, Avg BPM=0, MIC=203 No finger?"
2026-07-05T15:58:13.282,2.701,841,0.0,0,175,No finger?,"IR=841, BPM=0.00, Avg BPM=0, MIC=175 No finger?"
2026-07-05T15:58:13.301,2.720,816,0.0,0,188,No finger?,"IR=816, BPM=0.00, Avg BPM=0, MIC=188 No finger?"
2026-07-05T15:58:13.321,2.740,750,0.0,0,183,No finger?,"IR=750, BPM=0.00, Avg BPM=0, MIC=183 No finger?"
2026-07-05T15:58:13.340,2.759,859,0.44,0,159,No finger?,"IR=859, BPM=0.44, Avg BPM=0, MIC=159 No finger?"
2026-07-05T15:58:13.359,2.778,881,0.44,0,172,No finger?,"IR=881, BPM=0.44, Avg BPM=0, MIC=172 No finger?"
2026-07-05T15:58:13.378,2.797,818,0.44,0,202,No finger?,"IR=818, BPM=0.44, Avg BPM=0, MIC=202 No finger?"
2026-07-05T15:58:13.397,2.816,840,0.44,0,156,No finger?,"IR=840, BPM=0.44, Avg BPM=0, MIC=156 No finger?"
2026-07-05T15:58:13.416,2.835,783,0.44,0,174,No finger?,"IR=783, BPM=0.44, Avg BPM=0, MIC=174 No finger?"
2026-07-05T15:58:13.435,2.854,882,0.44,0,152,No finger?,"IR=882, BPM=0.44, Avg BPM=0, MIC=152 No finger?"
2026-07-05T15:58:13.455,2.874,708,0.44,0,171,No finger?,"IR=708, BPM=0.44, Avg BPM=0, MIC=171 No finger?"
2026-07-05T15:58:13.474,2.893,856,0.44,0,139,No finger?,"IR=856, BPM=0.44, Avg BPM=0, MIC=139 No finger?"
2026-07-05T15:58:13.493,2.912,808,0.44,0,140,No finger?,"IR=808, BPM=0.44, Avg BPM=0, MIC=140 No finger?"
2026-07-05T15:58:13.512,2.931,777,0.44,0,169,No finger?,"IR=777, BPM=0.44, Avg BPM=0, MIC=169 No finger?"
2026-07-05T15:58:13.531,2.950,868,0.44,0,157,No finger?,"IR=868, BPM=0.44, Avg BPM=0, MIC=157 No finger?"
2026-07-05T15:58:13.550,2.969,895,0.44,0,139,No finger?,"IR=895, BPM=0.44, Avg BPM=0, MIC=139 No finger?"
2026-07-05T15:58:13.569,2.988,827,0.44,0,128,No finger?,"IR=827, BPM=0.44, Avg BPM=0, MIC=128 No finger?"
2026-07-05T15:58:13.589,3.008,821,0.44,0,137,No finger?,"IR=821, BPM=0.44, Avg BPM=0, MIC=137 No finger?"
2026-07-05T15:58:13.608,3.027,804,0.44,0,139,No finger?,"IR=804, BPM=0.44, Avg BPM=0, MIC=139 No finger?"
2026-07-05T15:58:13.627,3.046,887,0.44,0,167,No finger?,"IR=887, BPM=0.44, Avg BPM=0, MIC=167 No finger?"
2026-07-05T15:58:13.646,3.065,732,0.44,0,156,No finger?,"IR=732, BPM=0.44, Avg BPM=0, MIC=156 No finger?"
2026-07-05T15:58:13.665,3.084,881,0.44,0,136,No finger?,"IR=881, BPM=0.44, Avg BPM=0, MIC=136 No finger?"
2026-07-05T15:58:13.684,3.103,799,0.44,0,170,No finger?,"IR=799, BPM=0.44, Avg BPM=0, MIC=170 No finger?"
2026-07-05T15:58:13.703,3.122,776,0.44,0,142,No finger?,"IR=776, BPM=0.44, Avg BPM=0, MIC=142 No finger?"
2026-07-05T15:58:13.723,3.142,852,0.44,0,186,No finger?,"IR=852, BPM=0.44, Avg BPM=0, MIC=186 No finger?"
2026-07-05T15:58:13.742,3.161,885,0.44,0,187,No finger?,"IR=885, BPM=0.44, Avg BPM=0, MIC=187 No finger?"
2026-07-05T15:58:13.761,3.180,876,0.44,0,217,No finger?,"IR=876, BPM=0.44, Avg BPM=0, MIC=217 No finger?"
2026-07-05T15:58:13.780,3.199,870,0.44,0,188,No finger?,"IR=870, BPM=0.44, Avg BPM=0, MIC=188 No finger?"
2026-07-05T15:58:13.799,3.218,859,0.44,0,189,No finger?,"IR=859, BPM=0.44, Avg BPM=0, MIC=189 No finger?"
2026-07-05T15:58:13.818,3.237,924,0.44,0,185,No finger?,"IR=924, BPM=0.44, Avg BPM=0, MIC=185 No finger?"
2026-07-05T15:58:13.838,3.257,750,0.44,0,189,No finger?,"IR=750, BPM=0.44, Avg BPM=0, MIC=189 No finger?"
2026-07-05T15:58:13.857,3.276,916,0.44,0,206,No finger?,"IR=916, BPM=0.44, Avg BPM=0, MIC=206 No finger?"
2026-07-05T15:58:13.876,3.295,832,0.44,0,187,No finger?,"IR=832, BPM=0.44, Avg BPM=0, MIC=187 No finger?"
2026-07-05T15:58:13.895,3.314,787,0.44,0,175,No finger?,"IR=787, BPM=0.44, Avg BPM=0, MIC=175 No finger?"
2026-07-05T15:58:13.914,3.333,833,0.44,0,168,No finger?,"IR=833, BPM=0.44, Avg BPM=0, MIC=168 No finger?"
2026-07-05T15:58:13.933,3.352,835,0.44,0,160,No finger?,"IR=835, BPM=0.44, Avg BPM=0, MIC=160 No finger?"
2026-07-05T15:58:13.952,3.371,831,0.44,0,140,No finger?,"IR=831, BPM=0.44, Avg BPM=0, MIC=140 No finger?"
2026-07-05T15:58:13.972,3.391,796,0.44,0,144,No finger?,"IR=796, BPM=0.44, Avg BPM=0, MIC=144 No finger?"
2026-07-05T15:58:13.991,3.410,823,0.44,0,120,No finger?,"IR=823, BPM=0.44, Avg BPM=0, MIC=120 No finger?"
2026-07-05T15:58:14.010,3.429,881,0.44,0,124,No finger?,"IR=881, BPM=0.44, Avg BPM=0, MIC=124 No finger?"
2026-07-05T15:58:14.029,3.448,753,0.44,0,189,No finger?,"IR=753, BPM=0.44, Avg BPM=0, MIC=189 No finger?"
2026-07-05T15:58:14.048,3.467,875,0.44,0,151,No finger?,"IR=875, BPM=0.44, Avg BPM=0, MIC=151 No finger?"
2026-07-05T15:58:14.067,3.486,808,0.44,0,108,No finger?,"IR=808, BPM=0.44, Avg BPM=0, MIC=108 No finger?"
2026-07-05T15:58:14.086,3.505,755,0.44,0,134,No finger?,"IR=755, BPM=0.44, Avg BPM=0, MIC=134 No finger?"
2026-07-05T15:58:14.106,3.525,794,0.44,0,109,No finger?,"IR=794, BPM=0.44, Avg BPM=0, MIC=109 No finger?"
2026-07-05T15:58:14.125,3.544,786,0.44,0,77,No finger?,"IR=786, BPM=0.44, Avg BPM=0, MIC=77 No finger?"
2026-07-05T15:58:14.144,3.563,844,0.44,0,75,No finger?,"IR=844, BPM=0.44, Avg BPM=0, MIC=75 No finger?"
2026-07-05T15:58:14.163,3.582,757,0.44,0,90,No finger?,"IR=757, BPM=0.44, Avg BPM=0, MIC=90 No finger?"
2026-07-05T15:58:14.182,3.601,826,0.44,0,94,No finger?,"IR=826, BPM=0.44, Avg BPM=0, MIC=94 No finger?"
2026-07-05T15:58:14.201,3.620,843,0.44,0,109,No finger?,"IR=843, BPM=0.44, Avg BPM=0, MIC=109 No finger?"
2026-07-05T15:58:14.221,3.640,734,0.44,0,95,No finger?,"IR=734, BPM=0.44, Avg BPM=0, MIC=95 No finger?"
2026-07-05T15:58:14.240,3.659,865,0.44,0,92,No finger?,"IR=865, BPM=0.44, Avg BPM=0, MIC=92 No finger?"
2026-07-05T15:58:14.259,3.678,840,0.44,0,109,No finger?,"IR=840, BPM=0.44, Avg BPM=0, MIC=109 No finger?"
2026-07-05T15:58:14.278,3.697,765,0.44,0,136,No finger?,"IR=765, BPM=0.44, Avg BPM=0, MIC=136 No finger?"
2026-07-05T15:58:14.297,3.716,800,0.44,0,109,No finger?,"IR=800, BPM=0.44, Avg BPM=0, MIC=109 No finger?"
2026-07-05T15:58:14.316,3.735,754,0.44,0,184,No finger?,"IR=754, BPM=0.44, Avg BPM=0, MIC=184 No finger?"
2026-07-05T15:58:14.335,3.754,814,0.44,0,153,No finger?,"IR=814, BPM=0.44, Avg BPM=0, MIC=153 No finger?"
2026-07-05T15:58:14.356,3.775,715,0.44,0,182,No finger?,"IR=715, BPM=0.44, Avg BPM=0, MIC=182 No finger?"
2026-07-05T15:58:14.374,3.793,820,0.44,0,152,No finger?,"IR=820, BPM=0.44, Avg BPM=0, MIC=152 No finger?"
2026-07-05T15:58:14.393,3.812,833,0.44,0,205,No finger?,"IR=833, BPM=0.44, Avg BPM=0, MIC=205 No finger?"
2026-07-05T15:58:14.413,3.831,761,0.44,0,187,No finger?,"IR=761, BPM=0.44, Avg BPM=0, MIC=187 No finger?"
2026-07-05T15:58:14.431,3.850,867,0.44,0,183,No finger?,"IR=867, BPM=0.44, Avg BPM=0, MIC=183 No finger?"
2026-07-05T15:58:14.450,3.869,870,0.44,0,203,No finger?,"IR=870, BPM=0.44, Avg BPM=0, MIC=203 No finger?"
2026-07-05T15:58:14.469,3.888,773,0.44,0,183,No finger?,"IR=773, BPM=0.44, Avg BPM=0, MIC=183 No finger?"
2026-07-05T15:58:14.489,3.908,801,0.44,0,169,No finger?,"IR=801, BPM=0.44, Avg BPM=0, MIC=169 No finger?"
2026-07-05T15:58:14.509,3.928,756,0.44,0,191,No finger?,"IR=756, BPM=0.44, Avg BPM=0, MIC=191 No finger?"
2026-07-05T15:58:14.528,3.946,851,0.44,0,185,No finger?,"IR=851, BPM=0.44, Avg BPM=0, MIC=185 No finger?"
2026-07-05T15:58:14.546,3.965,740,0.44,0,187,No finger?,"IR=740, BPM=0.44, Avg BPM=0, MIC=187 No finger?"
2026-07-05T15:58:14.565,3.984,884,0.44,0,187,No finger?,"IR=884, BPM=0.44, Avg BPM=0, MIC=187 No finger?"
2026-07-05T15:58:14.584,4.003,863,0.44,0,171,No finger?,"IR=863, BPM=0.44, Avg BPM=0, MIC=171 No finger?"
2026-07-05T15:58:14.604,4.023,820,0.44,0,185,No finger?,"IR=820, BPM=0.44, Avg BPM=0, MIC=185 No finger?"
2026-07-05T15:58:14.623,4.042,973,0.44,0,166,No finger?,"IR=973, BPM=0.44, Avg BPM=0, MIC=166 No finger?"
2026-07-05T15:58:14.642,4.061,1064,0.44,0,203,No finger?,"IR=1064, BPM=0.44, Avg BPM=0, MIC=203 No finger?"
2026-07-05T15:58:14.661,4.080,1087,45.42,11,172,No finger?,"IR=1087, BPM=45.42, Avg BPM=11, MIC=172 No finger?"
2026-07-05T15:58:14.680,4.099,1178,45.42,11,203,No finger?,"IR=1178, BPM=45.42, Avg BPM=11, MIC=203 No finger?"
2026-07-05T15:58:14.699,4.118,1188,45.42,11,159,No finger?,"IR=1188, BPM=45.42, Avg BPM=11, MIC=159 No finger?"
2026-07-05T15:58:14.718,4.137,1336,45.42,11,189,No finger?,"IR=1336, BPM=45.42, Avg BPM=11, MIC=189 No finger?"
2026-07-05T15:58:14.738,4.157,1324,45.42,11,207,No finger?,"IR=1324, BPM=45.42, Avg BPM=11, MIC=207 No finger?"
2026-07-05T15:58:14.757,4.176,1751,45.42,11,184,No finger?,"IR=1751, BPM=45.42, Avg BPM=11, MIC=184 No finger?"
2026-07-05T15:58:14.776,4.195,2125,45.42,11,183,No finger?,"IR=2125, BPM=45.42, Avg BPM=11, MIC=183 No finger?"
2026-07-05T15:58:14.795,4.214,2718,45.42,11,174,No finger?,"IR=2718, BPM=45.42, Avg BPM=11, MIC=174 No finger?"
2026-07-05T15:58:14.814,4.233,3635,45.42,11,188,No finger?,"IR=3635, BPM=45.42, Avg BPM=11, MIC=188 No finger?"
2026-07-05T15:58:14.833,4.252,4308,45.42,11,159,No finger?,"IR=4308, BPM=45.42, Avg BPM=11, MIC=159 No finger?"
2026-07-05T15:58:14.852,4.271,3947,45.42,11,167,No finger?,"IR=3947, BPM=45.42, Avg BPM=11, MIC=167 No finger?"
2026-07-05T15:58:14.872,4.291,3073,45.42,11,189,No finger?,"IR=3073, BPM=45.42, Avg BPM=11, MIC=189 No finger?"
2026-07-05T15:58:14.891,4.310,2754,45.42,11,184,No finger?,"IR=2754, BPM=45.42, Avg BPM=11, MIC=184 No finger?"
2026-07-05T15:58:14.910,4.329,3302,45.42,11,152,No finger?,"IR=3302, BPM=45.42, Avg BPM=11, MIC=152 No finger?"
2026-07-05T15:58:14.930,4.348,3948,45.42,11,183,No finger?,"IR=3948, BPM=45.42, Avg BPM=11, MIC=183 No finger?"
2026-07-05T15:58:14.948,4.367,4830,45.42,11,188,No finger?,"IR=4830, BPM=45.42, Avg BPM=11, MIC=188 No finger?"
2026-07-05T15:58:14.967,4.386,5233,45.42,11,160,No finger?,"IR=5233, BPM=45.42, Avg BPM=11, MIC=160 No finger?"
2026-07-05T15:58:14.986,4.405,5496,45.42,11,184,No finger?,"IR=5496, BPM=45.42, Avg BPM=11, MIC=184 No finger?"
2026-07-05T15:58:15.006,4.425,5937,45.42,11,173,No finger?,"IR=5937, BPM=45.42, Avg BPM=11, MIC=173 No finger?"
2026-07-05T15:58:15.025,4.444,6451,45.42,11,126,No finger?,"IR=6451, BPM=45.42, Avg BPM=11, MIC=126 No finger?"
2026-07-05T15:58:15.044,4.463,6937,45.42,11,142,No finger?,"IR=6937, BPM=45.42, Avg BPM=11, MIC=142 No finger?"
2026-07-05T15:58:15.063,4.482,7350,45.42,11,95,No finger?,"IR=7350, BPM=45.42, Avg BPM=11, MIC=95 No finger?"
2026-07-05T15:58:15.082,4.501,7821,45.42,11,125,No finger?,"IR=7821, BPM=45.42, Avg BPM=11, MIC=125 No finger?"
2026-07-05T15:58:15.101,4.520,8200,45.42,11,110,No finger?,"IR=8200, BPM=45.42, Avg BPM=11, MIC=110 No finger?"
2026-07-05T15:58:15.121,4.540,8090,45.42,11,95,No finger?,"IR=8090, BPM=45.42, Avg BPM=11, MIC=95 No finger?"
2026-07-05T15:58:15.140,4.559,8460,45.42,11,119,No finger?,"IR=8460, BPM=45.42, Avg BPM=11, MIC=119 No finger?"
2026-07-05T15:58:15.159,4.578,8778,45.42,11,94,No finger?,"IR=8778, BPM=45.42, Avg BPM=11, MIC=94 No finger?"
2026-07-05T15:58:15.179,4.597,9083,45.42,11,91,No finger?,"IR=9083, BPM=45.42, Avg BPM=11, MIC=91 No finger?"
2026-07-05T15:58:15.197,4.616,9122,45.42,11,109,No finger?,"IR=9122, BPM=45.42, Avg BPM=11, MIC=109 No finger?"
2026-07-05T15:58:15.216,4.635,9479,45.42,11,108,No finger?,"IR=9479, BPM=45.42, Avg BPM=11, MIC=108 No finger?"
2026-07-05T15:58:15.235,4.654,12342,45.42,11,125,No finger?,"IR=12342, BPM=45.42, Avg BPM=11, MIC=125 No finger?"
2026-07-05T15:58:15.255,4.674,18772,45.42,11,144,No finger?,"IR=18772, BPM=45.42, Avg BPM=11, MIC=144 No finger?"
2026-07-05T15:58:15.274,4.693,29541,45.42,11,152,No finger?,"IR=29541, BPM=45.42, Avg BPM=11, MIC=152 No finger?"
2026-07-05T15:58:15.293,4.712,45778,45.42,11,141,No finger?,"IR=45778, BPM=45.42, Avg BPM=11, MIC=141 No finger?"
2026-07-05T15:58:15.312,4.730,63810,45.42,11,141,,"IR=63810, BPM=45.42, Avg BPM=11, MIC=141"
2026-07-05T15:58:15.331,4.749,76391,45.42,11,136,,"IR=76391, BPM=45.42, Avg BPM=11, MIC=136"
2026-07-05T15:58:15.350,4.769,86477,45.42,11,121,,"IR=86477, BPM=45.42, Avg BPM=11, MIC=121"
2026-07-05T15:58:15.369,4.788,92707,45.42,11,140,,"IR=92707, BPM=45.42, Avg BPM=11, MIC=140"
2026-07-05T15:58:15.389,4.808,95711,45.42,11,154,,"IR=95711, BPM=45.42, Avg BPM=11, MIC=154"
2026-07-05T15:58:15.408,4.827,95069,45.42,11,134,,"IR=95069, BPM=45.42, Avg BPM=11, MIC=134"
2026-07-05T15:58:15.427,4.846,90468,45.42,11,126,,"IR=90468, BPM=45.42, Avg BPM=11, MIC=126"
2026-07-05T15:58:15.446,4.865,83453,45.42,11,141,,"IR=83453, BPM=45.42, Avg BPM=11, MIC=141"
2026-07-05T15:58:15.465,4.884,76495,45.42,11,88,,"IR=76495, BPM=45.42, Avg BPM=11, MIC=88"
2026-07-05T15:58:15.484,4.903,64148,45.42,11,123,,"IR=64148, BPM=45.42, Avg BPM=11, MIC=123"
2026-07-05T15:58:15.504,4.923,49792,45.42,11,120,No finger?,"IR=49792, BPM=45.42, Avg BPM=11, MIC=120 No finger?"
2026-07-05T15:58:15.524,4.942,39577,45.42,11,126,No finger?,"IR=39577, BPM=45.42, Avg BPM=11, MIC=126 No finger?"
2026-07-05T15:58:15.542,4.961,33048,45.42,11,92,No finger?,"IR=33048, BPM=45.42, Avg BPM=11, MIC=92 No finger?"
2026-07-05T15:58:15.561,4.980,28770,45.42,11,110,No finger?,"IR=28770, BPM=45.42, Avg BPM=11, MIC=110 No finger?"
2026-07-05T15:58:15.580,4.999,24760,45.42,11,126,No finger?,"IR=24760, BPM=45.42, Avg BPM=11, MIC=126 No finger?"
2026-07-05T15:58:15.599,5.018,19925,45.42,11,94,No finger?,"IR=19925, BPM=45.42, Avg BPM=11, MIC=94 No finger?"
2026-07-05T15:58:15.618,5.037,14588,45.42,11,152,No finger?,"IR=14588, BPM=45.42, Avg BPM=11, MIC=152 No finger?"
2026-07-05T15:58:15.638,5.057,9168,45.42,11,111,No finger?,"IR=9168, BPM=45.42, Avg BPM=11, MIC=111 No finger?"
2026-07-05T15:58:15.657,5.076,5298,45.42,11,136,No finger?,"IR=5298, BPM=45.42, Avg BPM=11, MIC=136 No finger?"
2026-07-05T15:58:15.676,5.095,2990,45.42,11,125,No finger?,"IR=2990, BPM=45.42, Avg BPM=11, MIC=125 No finger?"
2026-07-05T15:58:15.695,5.114,1834,45.42,11,156,No finger?,"IR=1834, BPM=45.42, Avg BPM=11, MIC=156 No finger?"
2026-07-05T15:58:15.714,5.133,1455,45.42,11,110,No finger?,"IR=1455, BPM=45.42, Avg BPM=11, MIC=110 No finger?"
2026-07-05T15:58:15.733,5.152,1270,45.42,11,121,No finger?,"IR=1270, BPM=45.42, Avg BPM=11, MIC=121 No finger?"
2026-07-05T15:58:15.752,5.171,1119,45.42,11,106,No finger?,"IR=1119, BPM=45.42, Avg BPM=11, MIC=106 No finger?"
2026-07-05T15:58:15.772,5.191,1136,45.42,11,142,No finger?,"IR=1136, BPM=45.42, Avg BPM=11, MIC=142 No finger?"
2026-07-05T15:58:15.791,5.210,1076,45.42,11,122,No finger?,"IR=1076, BPM=45.42, Avg BPM=11, MIC=122 No finger?"
2026-07-05T15:58:15.810,5.229,1185,45.42,11,137,No finger?,"IR=1185, BPM=45.42, Avg BPM=11, MIC=137 No finger?"
2026-07-05T15:58:15.829,5.248,1032,45.42,11,150,No finger?,"IR=1032, BPM=45.42, Avg BPM=11, MIC=150 No finger?"
2026-07-05T15:58:15.848,5.267,1181,45.42,11,111,No finger?,"IR=1181, BPM=45.42, Avg BPM=11, MIC=111 No finger?"
2026-07-05T15:58:15.867,5.286,1140,45.42,11,156,No finger?,"IR=1140, BPM=45.42, Avg BPM=11, MIC=156 No finger?"
2026-07-05T15:58:15.887,5.306,1076,45.42,11,126,No finger?,"IR=1076, BPM=45.42, Avg BPM=11, MIC=126 No finger?"
2026-07-05T15:58:15.906,5.325,1185,45.42,11,140,No finger?,"IR=1185, BPM=45.42, Avg BPM=11, MIC=140 No finger?"
2026-07-05T15:58:15.925,5.344,1209,45.42,11,126,No finger?,"IR=1209, BPM=45.42, Avg BPM=11, MIC=126 No finger?"
2026-07-05T15:58:15.944,5.363,1142,45.42,11,125,No finger?,"IR=1142, BPM=45.42, Avg BPM=11, MIC=125 No finger?"
2026-07-05T15:58:15.963,5.382,1158,45.42,11,123,No finger?,"IR=1158, BPM=45.42, Avg BPM=11, MIC=123 No finger?"
2026-07-05T15:58:15.982,5.401,1111,45.42,11,139,No finger?,"IR=1111, BPM=45.42, Avg BPM=11, MIC=139 No finger?"
2026-07-05T15:58:16.001,5.420,1188,45.42,11,120,No finger?,"IR=1188, BPM=45.42, Avg BPM=11, MIC=120 No finger?"
2026-07-05T15:58:16.021,5.440,1008,45.42,11,149,No finger?,"IR=1008, BPM=45.42, Avg BPM=11, MIC=149 No finger?"
2026-07-05T15:58:16.040,5.459,1185,45.42,11,102,No finger?,"IR=1185, BPM=45.42, Avg BPM=11, MIC=102 No finger?"
2026-07-05T15:58:16.059,5.478,1121,45.42,11,89,No finger?,"IR=1121, BPM=45.42, Avg BPM=11, MIC=89 No finger?"
2026-07-05T15:58:16.078,5.497,1100,45.42,11,90,No finger?,"IR=1100, BPM=45.42, Avg BPM=11, MIC=90 No finger?"
2026-07-05T15:58:16.097,5.516,1190,45.42,11,73,No finger?,"IR=1190, BPM=45.42, Avg BPM=11, MIC=73 No finger?"
2026-07-05T15:58:16.116,5.535,1211,45.42,11,93,No finger?,"IR=1211, BPM=45.42, Avg BPM=11, MIC=93 No finger?"
2026-07-05T15:58:16.135,5.554,1155,45.42,11,94,No finger?,"IR=1155, BPM=45.42, Avg BPM=11, MIC=94 No finger?"
2026-07-05T15:58:16.155,5.574,1158,45.42,11,78,No finger?,"IR=1158, BPM=45.42, Avg BPM=11, MIC=78 No finger?"
2026-07-05T15:58:16.174,5.593,1139,45.42,11,78,No finger?,"IR=1139, BPM=45.42, Avg BPM=11, MIC=78 No finger?"
2026-07-05T15:58:16.193,5.612,1206,45.42,11,92,No finger?,"IR=1206, BPM=45.42, Avg BPM=11, MIC=92 No finger?"
2026-07-05T15:58:16.212,5.630,1038,45.42,11,94,No finger?,"IR=1038, BPM=45.42, Avg BPM=11, MIC=94 No finger?"
2026-07-05T15:58:16.231,5.650,1202,45.42,11,109,No finger?,"IR=1202, BPM=45.42, Avg BPM=11, MIC=109 No finger?"
2026-07-05T15:58:16.250,5.669,1111,45.42,11,89,No finger?,"IR=1111, BPM=45.42, Avg BPM=11, MIC=89 No finger?"
2026-07-05T15:58:16.269,5.688,1081,45.42,11,107,No finger?,"IR=1081, BPM=45.42, Avg BPM=11, MIC=107 No finger?"
2026-07-05T15:58:16.289,5.708,1140,45.42,11,122,No finger?,"IR=1140, BPM=45.42, Avg BPM=11, MIC=122 No finger?"
2026-07-05T15:58:16.309,5.727,1175,45.42,11,154,No finger?,"IR=1175, BPM=45.42, Avg BPM=11, MIC=154 No finger?"
2026-07-05T15:58:16.327,5.746,1177,45.42,11,108,No finger?,"IR=1177, BPM=45.42, Avg BPM=11, MIC=108 No finger?"
2026-07-05T15:58:16.346,5.765,1144,45.42,11,122,No finger?,"IR=1144, BPM=45.42, Avg BPM=11, MIC=122 No finger?"
2026-07-05T15:58:16.365,5.784,1155,45.42,11,140,No finger?,"IR=1155, BPM=45.42, Avg BPM=11, MIC=140 No finger?"
2026-07-05T15:58:16.384,5.803,1198,45.42,11,120,No finger?,"IR=1198, BPM=45.42, Avg BPM=11, MIC=120 No finger?"
2026-07-05T15:58:16.404,5.823,1035,45.42,11,108,No finger?,"IR=1035, BPM=45.42, Avg BPM=11, MIC=108 No finger?"
2026-07-05T15:58:16.423,5.842,1190,45.42,11,105,No finger?,"IR=1190, BPM=45.42, Avg BPM=11, MIC=105 No finger?"
